season,team_id,franchise_id,team_name,city,nickname,conference,division,division_rank,active,preseason_played,preseason_games,preseason_wins,preseason_losses,preseason_ties,preseason_win_pct,preseason_points_for,preseason_points_against,preseason_point_diff,regular_games,regular_wins,regular_losses,regular_ties,regular_win_pct,regular_points_for,regular_points_against,regular_point_diff,playoff_seed,made_playoffs,playoff_result,season_outcome,super_bowl_team,super_bowl_winner,super_bowl_runner_up,preseason_source_file,preseason_ocr_confidence,standings_source_url,super_bowl_source_url
2012,LA,RAMS,St. Louis Rams,St. Louis,Rams,NFC,NFC West,3,TRUE,TRUE,4,2,2,0,0.5,84,92,-8,16,7,8,1,0.46875,299,348,-49,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2012-preseason.png,94.9,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2012,ARI,CARDINALS,Arizona Cardinals,Arizona,Cardinals,NFC,NFC West,4,TRUE,TRUE,5,1,4,0,0.2,98,119,-21,16,5,11,0,0.3125,250,357,-107,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2012-preseason.png,94.8,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,NE,PATRIOTS,New England Patriots,New England,Patriots,AFC,AFC East,1,TRUE,TRUE,4,3,1,0,0.75,93,103,-10,16,12,4,0,0.75,444,338,106,2,TRUE,LostCC,Lost Conference Championship,FALSE,FALSE,FALSE,2013-preseason.png,91.7,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,NYJ,JETS,New York Jets,New York,Jets,AFC,AFC East,2,TRUE,TRUE,4,3,1,0,0.75,105,80,25,16,8,8,0,0.5,290,387,-97,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2013-preseason.png,91.9,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,MIA,DOLPHINS,Miami Dolphins,Miami,Dolphins,AFC,AFC East,3,TRUE,TRUE,5,2,3,0,0.4,104,89,15,16,8,8,0,0.5,317,335,-18,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2013-preseason.png,83,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,BUF,BILLS,Buffalo Bills,Buffalo,Bills,AFC,AFC East,4,TRUE,TRUE,4,2,2,0,0.5,84,101,-17,16,6,10,0,0.375,339,388,-49,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2013-preseason.png,89,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,CIN,BENGALS,Cincinnati Bengals,Cincinnati,Bengals,AFC,AFC North,1,TRUE,TRUE,4,3,1,0,0.75,106,63,43,16,11,5,0,0.6875,430,305,125,3,TRUE,LostWC,Lost Wild Card,FALSE,FALSE,FALSE,2013-preseason.png,90.3,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,PIT,STEELERS,Pittsburgh Steelers,Pittsburgh,Steelers,AFC,AFC North,2,TRUE,TRUE,4,0,4,0,0,56,93,-37,16,8,8,0,0.5,379,370,9,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2013-preseason.png,95.2,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,BAL,RAVENS,Baltimore Ravens,Baltimore,Ravens,AFC,AFC North,3,TRUE,TRUE,4,2,2,0,0.5,119,97,22,16,8,8,0,0.5,320,352,-32,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2013-preseason.png,93.8,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,CLE,BROWNS,Cleveland Browns,Cleveland,Browns,AFC,AFC North,4,TRUE,TRUE,4,3,1,0,0.75,75,68,7,16,4,12,0,0.25,308,406,-98,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2013-preseason.png,95.7,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,IND,COLTS,Indianapolis Colts,Indianapolis,Colts,AFC,AFC South,1,TRUE,TRUE,4,2,2,0,0.5,77,89,-12,16,11,5,0,0.6875,391,336,55,4,TRUE,LostDV,Lost Divisional,FALSE,FALSE,FALSE,2013-preseason.png,92,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,TEN,TITANS,Tennessee Titans,Tennessee,Titans,AFC,AFC South,2,TRUE,TRUE,4,1,3,0,0.25,90,89,1,16,7,9,0,0.4375,362,381,-19,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2013-preseason.png,94.3,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,JAX,JAGUARS,Jacksonville Jaguars,Jacksonville,Jaguars,AFC,AFC South,3,TRUE,TRUE,4,1,3,0,0.25,60,111,-51,16,4,12,0,0.25,247,449,-202,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2013-preseason.png,90.2,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,HOU,TEXANS,Houston Texans,Houston,Texans,AFC,AFC South,4,TRUE,TRUE,4,3,1,0,0.75,98,67,31,16,2,14,0,0.125,276,428,-152,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2013-preseason.png,94.1,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,DEN,BRONCOS,Denver Broncos,Denver,Broncos,AFC,AFC West,1,TRUE,TRUE,4,2,2,0,0.5,71,104,-33,16,13,3,0,0.8125,606,399,207,1,TRUE,LostSB,Lost Super Bowl,TRUE,FALSE,TRUE,2013-preseason.png,92.2,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,KC,CHIEFS,Kansas City Chiefs,Kansas City,Chiefs,AFC,AFC West,2,TRUE,TRUE,4,2,2,0,0.5,82,60,22,16,11,5,0,0.6875,430,305,125,5,TRUE,LostWC,Lost Wild Card,FALSE,FALSE,FALSE,2013-preseason.png,95,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,LAC,CHARGERS,San Diego Chargers,San Diego,Chargers,AFC,AFC West,3,TRUE,TRUE,4,1,3,0,0.25,68,112,-44,16,9,7,0,0.5625,396,348,48,6,TRUE,LostDV,Lost Divisional,FALSE,FALSE,FALSE,2013-preseason.png,88,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,LV,RAIDERS,Oakland Raiders,Oakland,Raiders,AFC,AFC West,4,TRUE,TRUE,4,1,3,0,0.25,71,101,-30,16,4,12,0,0.25,322,453,-131,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2013-preseason.png,87.7,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,PHI,EAGLES,Philadelphia Eagles,Philadelphia,Eagles,NFC,NFC East,1,TRUE,TRUE,4,2,2,0,0.5,87,91,-4,16,10,6,0,0.625,442,382,60,3,TRUE,LostWC,Lost Wild Card,FALSE,FALSE,FALSE,2013-preseason.png,92.8,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,DAL,COWBOYS,Dallas Cowboys,Dallas,Cowboys,NFC,NFC East,2,TRUE,TRUE,5,2,3,0,0.4,78,93,-15,16,8,8,0,0.5,439,432,7,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2013-preseason.png,92.4,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,NYG,GIANTS,New York Giants,New York,Giants,NFC,NFC East,3,TRUE,TRUE,4,1,3,0,0.25,71,85,-14,16,7,9,0,0.4375,294,383,-89,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2013-preseason.png,93.2,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,WAS,WASHINGTON,Washington Redskins,Washington,Redskins,NFC,NFC East,4,TRUE,TRUE,4,4,0,0,1,106,53,53,16,3,13,0,0.1875,334,478,-144,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2013-preseason.png,96.3,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,GB,PACKERS,Green Bay Packers,Green Bay,Packers,NFC,NFC North,1,TRUE,TRUE,4,1,3,0,0.25,37,71,-34,16,8,7,1,0.53125,417,428,-11,4,TRUE,LostWC,Lost Wild Card,FALSE,FALSE,FALSE,2013-preseason.png,92.8,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,CHI,BEARS,Chicago Bears,Chicago,Bears,NFC,NFC North,2,TRUE,TRUE,4,2,2,0,0.5,100,96,4,16,8,8,0,0.5,445,478,-33,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2013-preseason.png,95.8,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,DET,LIONS,Detroit Lions,Detroit,Lions,NFC,NFC North,3,TRUE,TRUE,4,3,1,0,0.75,107,63,44,16,7,9,0,0.4375,395,376,19,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2013-preseason.png,90.8,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,MIN,VIKINGS,Minnesota Vikings,Minnesota,Vikings,NFC,NFC North,4,TRUE,TRUE,4,1,3,0,0.25,67,104,-37,16,5,10,1,0.34375,391,480,-89,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2013-preseason.png,90.4,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,CAR,PANTHERS,Carolina Panthers,Carolina,Panthers,NFC,NFC South,1,TRUE,TRUE,4,3,1,0,0.75,92,68,24,16,12,4,0,0.75,366,241,125,2,TRUE,LostDV,Lost Divisional,FALSE,FALSE,FALSE,2013-preseason.png,95.8,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,NO,SAINTS,New Orleans Saints,New Orleans,Saints,NFC,NFC South,2,TRUE,TRUE,4,3,1,0,0.75,97,80,17,16,11,5,0,0.6875,414,304,110,6,TRUE,LostDV,Lost Divisional,FALSE,FALSE,FALSE,2013-preseason.png,95.2,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,ATL,FALCONS,Atlanta Falcons,Atlanta,Falcons,NFC,NFC South,3,TRUE,TRUE,4,0,4,0,0,65,108,-43,16,4,12,0,0.25,353,443,-90,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2013-preseason.png,94.7,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,TB,BUCCANEERS,Tampa Bay Buccaneers,Tampa Bay,Buccaneers,NFC,NFC South,4,TRUE,TRUE,4,1,3,0,0.25,66,115,-49,16,4,12,0,0.25,288,389,-101,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2013-preseason.png,91.2,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,SEA,SEAHAWKS,Seattle Seahawks,Seattle,Seahawks,NFC,NFC West,1,TRUE,TRUE,4,4,0,0,1,110,36,74,16,13,3,0,0.8125,417,231,186,1,TRUE,WonSB,Won Super Bowl,TRUE,TRUE,FALSE,2013-preseason.png,96.1,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,SF,49ERS,San Francisco 49ers,San Francisco,49ers,NFC,NFC West,2,TRUE,TRUE,4,3,1,0,0.75,96,43,53,16,12,4,0,0.75,406,272,134,5,TRUE,LostCC,Lost Conference Championship,FALSE,FALSE,FALSE,2013-preseason.png,95.6,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,ARI,CARDINALS,Arizona Cardinals,Arizona,Cardinals,NFC,NFC West,3,TRUE,TRUE,4,3,1,0,0.75,68,55,13,16,10,6,0,0.625,379,324,55,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2013-preseason.png,96.1,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2013,LA,RAMS,St. Louis Rams,St. Louis,Rams,NFC,NFC West,4,TRUE,TRUE,4,1,3,0,0.25,76,94,-18,16,7,9,0,0.4375,348,364,-16,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2013-preseason.png,94.4,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,NE,PATRIOTS,New England Patriots,New England,Patriots,AFC,AFC East,1,TRUE,TRUE,4,2,2,0,0.5,91,81,10,16,12,4,0,0.75,468,313,155,1,TRUE,WonSB,Won Super Bowl,TRUE,TRUE,FALSE,2014-preseason.png,95.2,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,BUF,BILLS,Buffalo Bills,Buffalo,Bills,AFC,AFC East,2,TRUE,TRUE,5,1,4,0,0.2,63,104,-41,16,9,7,0,0.5625,343,289,54,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2014-preseason.png,93.9,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,MIA,DOLPHINS,Miami Dolphins,Miami,Dolphins,AFC,AFC East,3,TRUE,TRUE,4,3,1,0,0.75,69,63,6,16,8,8,0,0.5,388,373,15,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2014-preseason.png,87.3,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,NYJ,JETS,New York Jets,New York,Jets,AFC,AFC East,4,TRUE,TRUE,4,2,2,0,0.5,69,99,-30,16,4,12,0,0.25,283,401,-118,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2014-preseason.png,94.2,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,PIT,STEELERS,Pittsburgh Steelers,Pittsburgh,Steelers,AFC,AFC North,1,TRUE,TRUE,4,1,3,0,0.25,56,77,-21,16,11,5,0,0.6875,436,368,68,3,TRUE,LostWC,Lost Wild Card,FALSE,FALSE,FALSE,2014-preseason.png,93.1,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,CIN,BENGALS,Cincinnati Bengals,Cincinnati,Bengals,AFC,AFC North,2,TRUE,TRUE,4,2,2,0,0.5,110,86,24,16,10,5,1,0.65625,365,344,21,5,TRUE,LostWC,Lost Wild Card,FALSE,FALSE,FALSE,2014-preseason.png,95.8,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,BAL,RAVENS,Baltimore Ravens,Baltimore,Ravens,AFC,AFC North,3,TRUE,TRUE,4,4,0,0,1,105,63,42,16,10,6,0,0.625,409,302,107,6,TRUE,LostDV,Lost Divisional,FALSE,FALSE,FALSE,2014-preseason.png,96,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,CLE,BROWNS,Cleveland Browns,Cleveland,Browns,AFC,AFC North,4,TRUE,TRUE,4,1,3,0,0.25,82,83,-1,16,7,9,0,0.4375,299,337,-38,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2014-preseason.png,94.3,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,IND,COLTS,Indianapolis Colts,Indianapolis,Colts,AFC,AFC South,1,TRUE,TRUE,4,0,4,0,0,60,98,-38,16,11,5,0,0.6875,458,369,89,4,TRUE,LostCC,Lost Conference Championship,FALSE,FALSE,FALSE,2014-preseason.png,95.2,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,HOU,TEXANS,Houston Texans,Houston,Texans,AFC,AFC South,2,TRUE,TRUE,4,2,2,0,0.5,63,96,-33,16,9,7,0,0.5625,372,307,65,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2014-preseason.png,94.8,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,JAX,JAGUARS,Jacksonville Jaguars,Jacksonville,Jaguars,AFC,AFC South,3,TRUE,TRUE,4,1,3,0,0.25,61,67,-6,16,3,13,0,0.1875,249,412,-163,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2014-preseason.png,83.3,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,TEN,TITANS,Tennessee Titans,Tennessee,Titans,AFC,AFC South,4,TRUE,TRUE,4,2,2,0,0.5,71,83,-12,16,2,14,0,0.125,254,438,-184,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2014-preseason.png,94.7,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,DEN,BRONCOS,Denver Broncos,Denver,Broncos,AFC,AFC West,1,TRUE,TRUE,4,3,1,0,0.75,99,37,62,16,12,4,0,0.75,482,354,128,2,TRUE,LostDV,Lost Divisional,FALSE,FALSE,FALSE,2014-preseason.png,93.1,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,KC,CHIEFS,Kansas City Chiefs,Kansas City,Chiefs,AFC,AFC West,2,TRUE,TRUE,4,1,3,0,0.25,83,131,-48,16,9,7,0,0.5625,353,281,72,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2014-preseason.png,91.3,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,LAC,CHARGERS,San Diego Chargers,San Diego,Chargers,AFC,AFC West,3,TRUE,TRUE,4,2,2,0,0.5,60,78,-18,16,9,7,0,0.5625,348,348,0,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2014-preseason.png,89.4,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,LV,RAIDERS,Oakland Raiders,Oakland,Raiders,AFC,AFC West,4,TRUE,TRUE,4,2,2,0,0.5,95,98,-3,16,3,13,0,0.1875,253,452,-199,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2014-preseason.png,94.5,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,DAL,COWBOYS,Dallas Cowboys,Dallas,Cowboys,NFC,NFC East,1,TRUE,TRUE,4,0,4,0,0,60,116,-56,16,12,4,0,0.75,467,352,115,3,TRUE,LostDV,Lost Divisional,FALSE,FALSE,FALSE,2014-preseason.png,94.4,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,PHI,EAGLES,Philadelphia Eagles,Philadelphia,Eagles,NFC,NFC East,2,TRUE,TRUE,4,2,2,0,0.5,131,104,27,16,10,6,0,0.625,474,400,74,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2014-preseason.png,86,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,NYG,GIANTS,New York Giants,New York,Giants,NFC,NFC East,3,TRUE,TRUE,5,5,0,0,1,115,92,23,16,6,10,0,0.375,380,400,-20,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2014-preseason.png,96,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,WAS,WASHINGTON,Washington Redskins,Washington,Redskins,NFC,NFC East,4,TRUE,TRUE,4,3,1,0,0.75,88,62,26,16,4,12,0,0.25,301,438,-137,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2014-preseason.png,95.4,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,GB,PACKERS,Green Bay Packers,Green Bay,Packers,NFC,NFC North,1,TRUE,TRUE,4,3,1,0,0.75,102,62,40,16,12,4,0,0.75,486,348,138,2,TRUE,LostCC,Lost Conference Championship,FALSE,FALSE,FALSE,2014-preseason.png,92.4,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,DET,LIONS,Detroit Lions,Detroit,Lions,NFC,NFC North,2,TRUE,TRUE,4,3,1,0,0.75,75,51,24,16,11,5,0,0.6875,321,282,39,6,TRUE,LostWC,Lost Wild Card,FALSE,FALSE,FALSE,2014-preseason.png,95.7,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,MIN,VIKINGS,Minnesota Vikings,Minnesota,Vikings,NFC,NFC North,3,TRUE,TRUE,4,4,0,0,1,89,49,40,16,7,9,0,0.4375,325,343,-18,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2014-preseason.png,96,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,CHI,BEARS,Chicago Bears,Chicago,Bears,NFC,NFC North,4,TRUE,TRUE,4,2,2,0,0.5,73,114,-41,16,5,11,0,0.3125,319,442,-123,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2014-preseason.png,93.8,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,CAR,PANTHERS,Carolina Panthers,Carolina,Panthers,NFC,NFC South,1,TRUE,TRUE,4,2,2,0,0.5,63,66,-3,16,7,8,1,0.46875,339,374,-35,4,TRUE,LostDV,Lost Divisional,FALSE,FALSE,FALSE,2014-preseason.png,95,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,NO,SAINTS,New Orleans Saints,New Orleans,Saints,NFC,NFC South,2,TRUE,TRUE,4,3,1,0,0.75,93,87,6,16,7,9,0,0.4375,401,424,-23,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2014-preseason.png,96.1,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,ATL,FALCONS,Atlanta Falcons,Atlanta,Falcons,NFC,NFC South,3,TRUE,TRUE,4,2,2,0,0.5,64,80,-16,16,6,10,0,0.375,381,417,-36,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2014-preseason.png,94.6,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,TB,BUCCANEERS,Tampa Bay Buccaneers,Tampa Bay,Buccaneers,NFC,NFC South,4,TRUE,TRUE,4,1,3,0,0.25,61,74,-13,16,2,14,0,0.125,277,410,-133,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2014-preseason.png,92.5,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,SEA,SEAHAWKS,Seattle Seahawks,Seattle,Seahawks,NFC,NFC West,1,TRUE,TRUE,4,2,2,0,0.5,122,82,40,16,12,4,0,0.75,394,254,140,1,TRUE,LostSB,Lost Super Bowl,TRUE,FALSE,TRUE,2014-preseason.png,96,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,ARI,CARDINALS,Arizona Cardinals,Arizona,Cardinals,NFC,NFC West,2,TRUE,TRUE,4,1,3,0,0.25,82,61,21,16,11,5,0,0.6875,310,299,11,5,TRUE,LostWC,Lost Wild Card,FALSE,FALSE,FALSE,2014-preseason.png,95.2,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,SF,49ERS,San Francisco 49ers,San Francisco,49ers,NFC,NFC West,3,TRUE,TRUE,4,2,2,0,0.5,64,77,-13,16,8,8,0,0.5,306,340,-34,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2014-preseason.png,95,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2014,LA,RAMS,St. Louis Rams,St. Louis,Rams,NFC,NFC West,4,TRUE,TRUE,4,1,3,0,0.25,77,75,2,16,6,10,0,0.375,324,354,-30,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2014-preseason.png,92.4,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2015,NE,PATRIOTS,New England Patriots,New England,Patriots,AFC,AFC East,1,TRUE,TRUE,4,2,2,0,0.5,63,74,-11,16,12,4,0,0.75,465,315,150,2,TRUE,LostCC,Lost Conference Championship,FALSE,FALSE,FALSE,2015-preseason.png,88.8,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
